Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
ZNF222,ENSG00000159885,0.709825750404126,0.959077736302063,0.493461917478999,0.000106986665364858,missense|LC,19044025343,19,44025343,
NOG,ENSG00000183691,0.709833496512994,0.852097358383809,0.54811568549359,-0.000613789133679207,missense|LC,17056594150,17,56594150,
YBEY,ENSG00000182362,0.709898104468803,0.557035128150412,0.984682057135299,-0.00253558901910919,missense|LC,21046283582,21,46283582,
UIMC1,ENSG00000087206,0.709918479142977,0.490979164747172,0.831207219369518,-0.00121077565871912,missense|LC,5176905184,5,176905184,
SOD3,ENSG00000109610,0.709943287664189,0.675589203851604,0.496865747582266,-0.00146969485701354,missense|LC,4024799397,4,24799397,
GSN,ENSG00000148180,0.710076678071682,0.499985003713933,0.768908007704642,0.000881276558674566,missense|LC,9121299234,9,121299234,
PACC1,ENSG00000065600,0.710196716978582,0.708563000766766,0.524193271122392,0.00122490852365693,missense|LC,1212360569,1,212360569,
RIC8B,ENSG00000111785,0.710320156492744,0.68015741857988,0.560677643311249,0.000998539943866412,missense|LC,12106774689,12,106774689,
WNT2,ENSG00000105989,0.71047335572151,0.740989563134496,0.543449932319768,-0.000749008461135643,missense|LC,7117278060,7,117278060,
MAFK,ENSG00000198517,0.710508809338313,0.510367722805459,0.473013030221752,0.00509957460906436,missense|LC,7001537297,7,1537297,
RGS17,ENSG00000091844,0.710529336022826,0.498405576355252,0.796681976226102,-0.00378347446344001,missense|LC,6153002301,6,153002301,
PMM1,ENSG00000100417,0.710574319981024,0.775856483023299,0.501628691547712,0.00105618798974313,missense|LC,22041571903,22,41571903,
MOGAT1,ENSG00000124003,0.710716360837358,0.558098450930908,0.484371528887876,-0.00190216863679627,missense|LC,2222671722,2,222671722,
GLT1D1,ENSG00000151948,0.710771108614999,0.732236610270464,0.522530738905574,-0.000757800263769765,missense|LC,12128853469,12,128853469,
GPR65,ENSG00000140030,0.710844402766837,0.881412532426358,0.482191324828753,-0.000797154876219525,missense|LC,14088010815,14,88010815,
AP4B1,ENSG00000134262,0.710865983932696,0.507037046692889,0.996395244031675,-0.00119442928046631,missense|LC,1113894979,1,113894979,
LMO2,ENSG00000135363,0.710876568339542,0.487105851895775,0.746393939139769,-0.00292999107418674,missense|LC,11033859311,11,33859311,
HLCS,ENSG00000159267,0.710888321430623,0.853991189705052,0.531955023939911,0.000245808340819493,missense|LC,21036744614,21,36744614,
SMARCC1,ENSG00000173473,0.710939360292652,0.806201647488353,0.491494941282072,0.000637422949283992,missense|LC,3047588163,3,47588163,
CCDC43,ENSG00000180329,0.711013693917723,0.667477990149542,0.477816929604953,0.00248209117525708,missense|LC,17044673311,17,44673311,
NAT10,ENSG00000135372,0.711029478225607,0.970396661229818,0.488980198127086,-0.0000553373827259991,missense|LC,11034108180,11,34108180,
SYT1,ENSG00000067715,0.711102149187026,0.709927902416482,0.570690873816405,0.00134218669599811,missense|LC,12079217419,12,79217419,
GPR45,ENSG00000135973,0.711156291089964,0.490465609534639,0.785552845587862,0.00261250309668351,missense|LC,2105241762,2,105241762,
DEDD,ENSG00000158796,0.71127071365848,0.993790101149282,0.475547382183667,-0.0000439562578174359,missense|LC,1161117890,1,161117890,
CUBN,ENSG00000107611,0.711356549595477,0.48343811943527,0.704074848123891,-0.000623624783421472,missense|LC,10016824945,10,16824945,
LCAT,ENSG00000213398,0.711357095049571,0.47594698554093,0.757769200775468,-0.00293962175982358,missense|LC,16067934751,16,67934751,
RGS16,ENSG00000143333,0.711358482863585,0.523759869689919,0.784914778314438,0.00218885455056062,missense|LC,1182600236,1,182600236,
CHEK2,ENSG00000183765,0.711414064052126,0.962764819439616,0.480942514362956,0.00011734281946939,missense|LC,22028687869,22,28687869,
TSPAN18,ENSG00000157570,0.71147185539244,0.786031576551099,0.48167110782812,-0.00125767375394792,missense|LC,11044897688,11,44897688,
ZNF500,ENSG00000103199,0.711474990039661,0.502425099442929,0.860308729274074,-0.00134940389806729,missense|LC,16004744758,16,4744758,
CETN3,ENSG00000153140,0.711485163422624,0.954823972065546,0.538356176363537,-0.00026331367534341,missense|LC,5090394034,5,90394034,
FCRLB,ENSG00000162746,0.711498278569948,0.476022689377396,0.899024306647561,0.00317031061431535,missense|LC,1161722605,1,161722605,
PNPLA6,ENSG00000032444,0.711528622613441,0.512421738364031,0.554486495811713,-0.000976519460102945,missense|LC,19007529753,19,7529753,
GLOD4,ENSG00000167699,0.711655167386846,0.506708721272507,0.780743561309851,0.00203305280036723,missense|LC,17000760154,17,760154,
PCTP,ENSG00000141179,0.712018334422976,0.555951369730608,0.672517848887405,0.00147493960955587,missense|LC,17055750970,17,55750970,
SLC1A4,ENSG00000115902,0.712042385945341,0.528794899511877,0.998961518061597,-0.00385421955430278,missense|LC,2064989542,2,64989542,
AC138894.1,ENSG00000261832,0.712071186889755,0.483792334234975,0.911840427954677,-0.00231761453523427,missense|LC,16028456807,16,28456807,
OR2L8,ENSG00000279263,0.712138063051821,0.733522222928175,0.49068849477142,0.000739383784727301,missense|LC,1247948794,1,247948794,
GADD45A,ENSG00000116717,0.712173543853913,0.590884080546298,0.513342427207115,-0.00460543585895919,missense|LC,1067685415,1,67685415,
MCC,ENSG00000171444,0.712193445335564,0.664194342411194,0.498251485122762,-0.000467026596902124,missense|LC,5113027204,5,113027204,
DEUP1,ENSG00000165325,0.712273723727694,0.538431490325488,0.524910176148732,0.00123204705616357,missense|LC,11093332188,11,93332188,
ZDHHC24,ENSG00000174165,0.712278338728492,0.977880597632562,0.482112843556967,0.00011976345548694,missense|LC,11066530780,11,66530780,
GRIK3,ENSG00000163873,0.712311971964607,0.504776376711534,0.468419419731448,0.00211859158518981,missense|LC,1036801782,1,36801782,
MZF1,ENSG00000099326,0.712335328941663,0.588090150669419,0.497152285327587,0.000896173373881628,missense|LC,19058556933,19,58556933,
COL21A1,ENSG00000124749,0.712358076230893,0.484724871979897,0.98730853555379,-0.00109226941777931,missense|LC,6056057589,6,56057589,
EMP2,ENSG00000213853,0.712392477832519,0.650315043921448,0.503416325326695,0.00119156762056999,missense|LC,16010532821,16,10532821,
AC010325.1,ENSG00000261341,0.712418495765596,0.577943342019334,0.856518862648201,-0.0426788980770259,missense|LC,19050790322,19,50790322,
CEP97,ENSG00000182504,0.712428443117408,0.715164789182053,0.505479361870994,0.000617138999356925,missense|LC,3101724591,3,101724591,
ESS2,ENSG00000100056,0.712449832996125,0.529325610578367,0.666830671953118,0.00125940262018447,missense|LC,22019131331,22,19131331,
BAIAP2L2,ENSG00000128298,0.71261426221796,0.58386681961236,0.480749386820223,-0.00119107399432412,missense|LC,22038080709,22,38080709,
GRM6,ENSG00000113262,0.712739832655178,0.494094860691161,0.933569618571275,-0.000802953182482973,missense|LC,5178981617,5,178981617,
ZNF197,ENSG00000186448,0.712791696641266,0.584718769326247,0.490671434179756,-0.00115795236173009,missense|LC,3044629018,3,44629018,
PCDHGB4,ENSG00000253953,0.712794416164564,0.81604293592831,0.50189151715635,-0.000293568673708749,missense|LC,5141382829,5,141382829,
PAEP,ENSG00000122133,0.712856661643865,0.744696170706227,0.572251763409455,0.00105718453810227,missense|LC,9135561748,9,135561748,
NDUFS7,ENSG00000115286,0.712952720194286,0.477661890384574,0.976226646914502,-0.00431576124733635,missense|LC,19001383572,19,1383572,
ZNHIT3,ENSG00000273611,0.712969432402564,0.924513733359445,0.484676208724065,-0.000626601850375104,missense|LC,17036486610,17,36486610,
B4GALT1,ENSG00000086062,0.713068850584709,0.481431745006544,0.485090183777214,-0.00352991877385889,missense|LC,9033113332,9,33113332,
HK1,ENSG00000156515,0.713071758508703,0.872094513881076,0.476872298099047,-0.000565547621167189,missense|LC,10069288673,10,69288673,
CD300A,ENSG00000167851,0.7131085460419,0.525721318076454,0.915130883913155,0.00227620799529889,missense|LC,17074466619,17,74466619,
PLEKHG5,ENSG00000171680,0.713108653201723,0.649339314490243,0.496647116601246,0.000546971809245054,missense|LC,1006462122,1,6462122,
AKNAD1,ENSG00000162641,0.71325227369646,0.543080765918529,0.889332396652218,-0.000705449069857304,missense|LC,1108816063,1,108816063,
GPR62,ENSG00000180929,0.713288020899964,0.477537697469401,0.990308835166262,-0.00324036438420599,missense|LC,3051955589,3,51955589,
CDH22,ENSG00000149654,0.71329820301286,0.49522215193387,0.535265544333012,0.00128691894292067,missense|LC,20046174451,20,46174451,
OR56A1,ENSG00000180934,0.713320314316035,0.812095218136298,0.539101380492618,-0.000481746416649091,missense|LC,11006026733,11,6026733,
SPACA1,ENSG00000118434,0.713328531981487,0.914485761152924,0.528036500605465,-0.000455900426647107,missense|LC,6088047817,6,88047817,
DLK1,ENSG00000185559,0.71333518538476,0.499555258044297,0.652840348154724,0.00182650261762065,missense|LC,14100726969,14,100726969,
TRRAP,ENSG00000196367,0.71334709186094,0.47097415688793,0.918715501671293,-0.0013749624746365,missense|LC,7098881095,7,98881095,
TMEM52,ENSG00000178821,0.713367911479756,0.484982857962468,0.81420946001079,0.00246054399789034,missense|LC,1001915177,1,1915177,
GRK1,ENSG00000185974,0.713429770715914,0.484525616918084,0.955507246384792,-0.0017668803640645,missense|LC,13113667303,13,113667303,
LITAF,ENSG00000189067,0.713437864153236,0.654088012214614,0.531895963795653,-0.00166104177911998,missense|LC,16011549590,16,11549590,
LGALS8,ENSG00000116977,0.713482810592511,0.503063753196767,0.7235176287457,0.00240783438669231,missense|LC,1236526022,1,236526022,
PTPN2,ENSG00000175354,0.713486535443363,0.503889082391146,0.511359213581167,-0.00293806932882003,missense|LC,18012792150,18,12792150,
KREMEN1,ENSG00000183762,0.713535901604528,0.870562380749154,0.480577041089959,0.000520060343752243,missense|LC,22029073118,22,29073118,
FGF11,ENSG00000161958,0.713584184586286,0.4895076037865,0.485781966229556,-0.00297922730879017,missense|LC,17007435793,17,7435793,
PSMD9,ENSG00000110801,0.713586378506197,0.806089528252895,0.499000336121423,0.000768687526623921,missense|LC,12121888715,12,121888715,
MAPT,ENSG00000186868,0.713686543222723,0.524405844373971,0.507087967242791,-0.000992723173149324,missense|LC,17045962347,17,45962347,
GNAL,ENSG00000141404,0.713701113420688,0.486853791550301,0.481451501869834,0.0032509852550485,missense|LC,18011689527,18,11689527,
TOR1AIP1,ENSG00000143337,0.713723482844321,0.995145231140794,0.523692590699079,-0.0000160200737428902,missense|LC,1179882396,1,179882396,
DOHH,ENSG00000129932,0.713727570783038,0.501817482965083,0.640270006871628,-0.00137554413235722,missense|LC,19003491401,19,3491401,
AMZ2,ENSG00000196704,0.713756134834678,0.533506885984127,0.542052328552119,0.00143725381836695,missense|LC,17068247545,17,68247545,
LEFTY2,ENSG00000143768,0.713762965260287,0.477987967496043,0.619552384961773,-0.00266722204216103,missense|LC,1225937312,1,225937312,
ADCY6,ENSG00000174233,0.713766793413816,0.493052269420717,0.572784055986301,-0.00114931104038184,missense|LC,12048768470,12,48768470,
CEBPB,ENSG00000172216,0.713778246834129,0.475144785748903,0.541356619282668,-0.00293681044855305,missense|LC,20050190901,20,50190901,
RNASE6,ENSG00000169413,0.71382420823525,0.715143532099958,0.508995639288951,-0.00163577452155822,missense|LC,14020781643,14,20781643,
SAMD4B,ENSG00000179134,0.713851544108382,0.476520320278724,0.608891920115822,-0.0029930210630027,missense|LC,19039356821,19,39356821,
TMEM241,ENSG00000134490,0.713871330482521,0.512906639643059,0.986364080461105,-0.00200490783143164,missense|LC,18023297912,18,23297912,
SMAD5,ENSG00000113658,0.713991494774199,0.748770058493213,0.513051164332606,-0.00164909390568338,missense|LC,5136153695,5,136153695,
CAMSAP3,ENSG00000076826,0.714045239252818,0.510724046810273,0.654279132323588,-0.000714055191891213,missense|LC,19007595942,19,7595942,
CDH23,ENSG00000107736,0.714049246444812,0.500509578381144,0.480823313076299,0.000536985169858911,missense|LC,10071439776,10,71439776,
FOXO6,ENSG00000204060,0.714054341282553,0.556675288671037,0.757285772324881,-0.000845331824920866,missense|LC,1041361938,1,41361938,
CBWD2,ENSG00000136682,0.714138377146662,0.690956952370014,0.52663914568247,0.000889828621484129,missense|LC,2113437677,2,113437677,
MEST,ENSG00000106484,0.714157749804507,0.553623399899144,0.476467470149985,-0.00401222418329996,missense|LC,7130492214,7,130492214,
FGGY,ENSG00000172456,0.714209736606757,0.829806016514984,0.499061100618609,0.000493484085795464,missense|LC,1059321474,1,59321474,
TBC1D2B,ENSG00000167202,0.714221923076318,0.895052949205045,0.559525521647331,0.000445886004791474,missense|LC,15077989989,15,77989989,
HK3,ENSG00000160883,0.714224340759544,0.91923247648072,0.490874982239647,0.000128967852703719,missense|LC,5176877141,5,176877141,
KDM2A,ENSG00000173120,0.714295068836478,0.473901414442313,0.866479284411526,-0.00266838501763775,missense|LC,11067117721,11,67117721,
CYSLTR2,ENSG00000152207,0.714322404027191,0.601958367739465,0.872816789109615,0.000474980977816353,missense|LC,13048706769,13,48706769,
MIS18BP1,ENSG00000129534,0.714327757910472,0.496552037111346,0.671292292967527,-0.000907905979303464,missense|LC,14045198622,14,45198622,
LMBRD2,ENSG00000164187,0.714412159874199,0.623550490984542,0.512671347664262,0.00140266943835363,missense|LC,5036104007,5,36104007,
SEC24B,ENSG00000138802,0.714486562447678,0.467237110442087,0.88947649615426,0.00161679873273906,missense|LC,4109433759,4,109433759,
LGALSL,ENSG00000119862,0.714486696060646,0.505071262103191,0.981326308879338,-0.00409480953638296,missense|LC,2064454483,2,64454483,
DNAJC7,ENSG00000168259,0.71448874785345,0.745262523290042,0.490584212348139,0.00153354521263125,missense|LC,17041971783,17,41971783,
VPS4B,ENSG00000119541,0.71449914840319,0.549045045759426,0.786727834848325,0.00129561054611208,missense|LC,18063390951,18,63390951,
TANC1,ENSG00000115183,0.714512993414821,0.496065650541964,0.548665857860692,0.000815227427172468,missense|LC,2159003825,2,159003825,
ST6GALNAC2,ENSG00000070731,0.714553247063099,0.553528414483325,0.510407456066682,0.00142268399320318,missense|LC,17076566009,17,76566009,
DENND5A,ENSG00000184014,0.714560061329804,0.485469684509119,0.624504963318941,-0.00138329039464124,missense|LC,11009139592,11,9139592,
OR13F1,ENSG00000186881,0.714728882805255,0.50318704104761,0.845051855989461,-0.00207343764484557,missense|LC,9104504200,9,104504200,
EFL1,ENSG00000140598,0.714794267774903,0.554097060914424,0.87880613630897,0.00070160039913429,missense|LC,15082130285,15,82130285,
BICDL1,ENSG00000135127,0.714803139081697,0.837301621980203,0.522630606965386,-0.000932432713298451,missense|LC,12119989810,12,119989810,
ZNF69,ENSG00000198429,0.71481024639687,0.582101360649459,0.671112722296053,-0.00191674471725764,missense|LC,19011887856,19,11887856,
OR4A47,ENSG00000237388,0.714832340171723,0.510180604308744,0.715071504218182,-0.00120763493322101,missense|LC,11048488760,11,48488760,
TMEM120B,ENSG00000188735,0.71487812923426,0.561721130939803,0.610315005318373,-0.00145040319881485,missense|LC,12121712815,12,121712815,
RPL39,ENSG00000198918,0.714898722001352,0.578123184522067,0.855082047265887,-0.0331970320009673,missense|LC,23119786673,X,119786673,
PLAAT5,ENSG00000168004,0.714916887462453,0.996782143991661,0.498871069824109,5.05446431905709e-7,missense|LC,11063463460,11,63463460,
KRTAP4-8,ENSG00000204880,0.714918803450705,0.509741097873045,0.50497768067677,0.00180356047436834,missense|LC,17041097388,17,41097388,
AP000471.1,ENSG00000286224,0.714972469079077,0.831901804316926,0.492735226495427,0.00213041155839485,missense|LC,21046322364,21,46322364,
NEMP1,ENSG00000166881,0.714982137161944,0.905212112176482,0.548686602827632,0.000313432869913074,missense|LC,12057059813,12,57059813,
SLC23A1,ENSG00000170482,0.714984400688482,0.481682822053492,0.836864213473316,-0.00251048204840402,missense|LC,5139363694,5,139363694,
GTPBP2,ENSG00000172432,0.71506992318117,0.637218367985764,0.476749642549214,0.00277279478741529,missense|LC,6043621353,6,43621353,
C19orf38,ENSG00000214212,0.715125740816175,0.490447623601835,0.836453893721129,-0.00299102628622727,missense|LC,19010848420,19,10848420,
GGCT,ENSG00000006625,0.715170530508602,0.560496344707574,0.781328234849506,0.0028224427601963,missense|LC,7030497059,7,30497059,
WFIKKN2,ENSG00000173714,0.715191701223479,0.503086712028351,0.764779077763062,0.00136413522772234,missense|LC,17050835840,17,50835840,
CASP6,ENSG00000138794,0.715339587274786,0.7129450205043,0.483093228455488,0.00205397850496061,missense|LC,4109684378,4,109684378,
SEPTIN1,ENSG00000180096,0.715471048411863,0.560184527268441,0.863744049133673,0.0010164924701762,missense|LC,16030374733,16,30374733,
MRGBP,ENSG00000101189,0.715580444963405,0.485857641503183,0.678943461208542,0.00517259414031262,missense|LC,20062796433,20,62796433,
MAGEC1,ENSG00000155495,0.715648419485149,0.979143956935923,0.490918925706603,0.0000212137603004032,missense|LC,23141904963,X,141904963,
OR5V1,ENSG00000243729,0.715701341752971,0.551480105103821,0.647240017914946,0.00118130641869993,missense|LC,6029355147,6,29355147,
U2AF1L4,ENSG00000161265,0.715705056097318,0.492274076846876,0.557863657315245,-0.0029038111973523,missense|LC,19035737605,19,35737605,
UBA52,ENSG00000221983,0.715784893386587,0.490960580372942,0.781155661205643,0.00957027092740393,missense|LC,19018567058,19,18567058,
TMC5,ENSG00000103534,0.715822767220104,0.80747594246543,0.493078953200211,-0.000378834657958838,missense|LC,16019439982,16,19439982,
NEURL2,ENSG00000124257,0.715851127693943,0.477534736004152,0.511546570329867,-0.00401449528199241,missense|LC,20045883637,20,45883637,
ALKBH6,ENSG00000239382,0.715947504457026,0.521662486642383,0.725307983376363,-0.00267806237899648,missense|LC,19036005254,19,36005254,
ZNF148,ENSG00000163848,0.715970968360386,0.501948149267291,0.736026289634755,0.00204941466834375,missense|LC,3125232233,3,125232233,
FAM32A,ENSG00000105058,0.715994195231354,0.51926462069234,0.587836624530659,0.00402247713933423,missense|LC,19016185376,19,16185376,
FANCB,ENSG00000181544,0.716132459148988,0.490247799716273,0.648390694307762,0.00133906066673724,missense|LC,23014843553,X,14843553,
GSG1,ENSG00000111305,0.716140296884251,0.481857234624785,0.542372796237833,0.00273380980432787,missense|LC,12013079824,12,13079824,
C1D,ENSG00000197223,0.716140972453686,0.70206183464169,0.50936747764778,0.00253783398960682,missense|LC,2068042886,2,68042886,
PAK3,ENSG00000077264,0.716234562174802,0.499062234887582,0.645426252814653,-0.00276999834523794,missense|LC,23111123105,X,111123105,
BECN1,ENSG00000126581,0.716249395242552,0.535054311818612,0.824369475246945,-0.001872531738741,missense|LC,17042805657,17,42805657,
TRPM5,ENSG00000070985,0.716281067129559,0.477874541165041,0.682997841891165,0.000878218613835207,missense|LC,11002402539,11,2402539,
PNCK,ENSG00000130822,0.716504752593838,0.584771064585238,0.781927909637188,0.000615287256103424,missense|LC,23153670350,X,153670350,
XYLT1,ENSG00000103489,0.716759525658051,0.483392999892735,0.948489823438421,-0.00110297030473327,missense|LC,16017108602,16,17108602,
PPM1B,ENSG00000138032,0.716816623073421,0.545942020329433,0.96463613473011,0.00170973518523613,missense|LC,2044166685,2,44166685,
ANXA1,ENSG00000135046,0.716899838125688,0.96403971401952,0.5046834637431,-0.000170912194884769,missense|LC,9073158480,9,73158480,
STS,ENSG00000101846,0.71696059944754,0.722221625082601,0.5035442848587,0.000802965871159818,missense|LC,23007219433,X,7219433,
GRIN3A,ENSG00000198785,0.717039626275757,0.542470859896604,0.501811124662571,-0.000812117774096646,missense|LC,9101573124,9,101573124,
TMEM263,ENSG00000151135,0.717103643461803,0.517505046086676,0.782818074694946,0.00622886377515068,missense|LC,12106955371,12,106955371,
MET,ENSG00000105976,0.717170002586153,0.513661894615319,0.868920642150715,-0.000971605819228016,missense|LC,7116698956,7,116698956,
DOK6,ENSG00000206052,0.717245702822749,0.531908855005316,0.638030209496604,0.00170688844166942,missense|LC,18069401137,18,69401137,
CBLB,ENSG00000114423,0.717319637164639,0.654239624748474,0.520269179917489,-0.000912514128542244,missense|LC,3105658883,3,105658883,
GNRH1,ENSG00000147437,0.717324476192196,0.976409081178202,0.575288937543494,-0.000116655002713947,missense|LC,8025419416,8,25419416,
C3orf22,ENSG00000180697,0.717332080826293,0.48707447946507,0.893890352774565,-0.00550441809530324,missense|LC,3126549584,3,126549584,
MRPS6,ENSG00000243927,0.71739277704131,0.492734714974528,0.507471902460945,0.00372383353583648,missense|LC,21034073625,21,34073625,
VPS53,ENSG00000141252,0.717422193455166,0.981082173567916,0.484836584598608,-0.0000558599086721531,missense|LC,17000519024,17,519024,
DNASE1L3,ENSG00000163687,0.717696781333381,0.515621325405966,0.720306307193437,0.00171649287588232,missense|LC,3058192609,3,58192609,
ZNF440,ENSG00000171295,0.7177422317138,0.707247309495552,0.504140017946393,-0.000667103075221245,missense|LC,19011814340,19,11814340,
NAV1,ENSG00000134369,0.717746606810057,0.830294319081199,0.489702281218868,-0.000358318626531504,missense|LC,1201648160,1,201648160,
KRT6B,ENSG00000185479,0.717786618775218,0.491968522891658,0.922050832038688,0.00123604121980061,missense|LC,12052447078,12,52447078,
ANP32E,ENSG00000143401,0.717835586493572,0.898794391193653,0.541061443029084,0.000432394800833765,missense|LC,1150220633,1,150220633,
STON1-GTF2A1L,ENSG00000068781,0.71784297327062,0.497934761357963,0.858529625335416,-0.00100372842495651,missense|LC,2048580471,2,48580471,
RAB6D,ENSG00000233087,0.717935701104036,0.543901331104997,0.486718534133168,0.00403288702070151,missense|LC,2131362826,2,131362826,
POU3F1,ENSG00000185668,0.718190037287379,0.791758877150773,0.504662434284397,-0.000755245133404553,missense|LC,1038045346,1,38045346,
MARCKSL1,ENSG00000175130,0.718282015733499,0.48342370339029,0.612540684089518,-0.00423876413669563,missense|LC,1032329058,1,32329058,
ANKS6,ENSG00000165138,0.718288529969933,0.887352748566923,0.500171207760902,-0.000205882230096679,missense|LC,9098732412,9,98732412,
SPRTN,ENSG00000010072,0.718295925289481,0.608429086813703,0.556166451022366,0.00110723187183138,missense|LC,1231335470,1,231335470,
GNRH2,ENSG00000125787,0.718374628473686,0.884618314335115,0.545573522879071,0.000360887422021471,missense|LC,20003044409,20,3044409,
TMED5,ENSG00000117500,0.718438890918796,0.500208469091473,0.997314792602005,-0.00325127853480828,missense|LC,1093154630,1,93154630,
MRPS35,ENSG00000061794,0.718672497201403,0.766517603409683,0.519398949104961,0.000861152430183979,missense|LC,12027710781,12,27710781,
NLRP3,ENSG00000162711,0.718716193327721,0.530371584506895,0.819950510924156,0.00125786745858626,missense|LC,1247418709,1,247418709,
BATF2,ENSG00000168062,0.71873623421095,0.47723730993174,0.858293201069164,-0.00360671040837193,missense|LC,11064989040,11,64989040,
EEFSEC,ENSG00000132394,0.718766262068163,0.49915126430362,0.645379705812898,0.00143310083316814,missense|LC,3128153148,3,128153148,
BCLAF1,ENSG00000029363,0.718833607263439,0.919233642838116,0.513119287564455,0.000201017748965516,missense|LC,6136261017,6,136261017,
HSD17B7,ENSG00000132196,0.718884105276756,0.596682735986684,0.543758911878293,0.00164963486789639,missense|LC,1162790775,1,162790775,
SLC25A47,ENSG00000140107,0.718895220651043,0.539895751457556,0.781082048912916,-0.000657881890147095,missense|LC,14100323321,14,100323321,
KRTAP22-1,ENSG00000186924,0.718963577931589,0.56434095497259,0.918370497127927,-0.00420085329864829,missense|LC,21030598555,21,30598555,
PDP2,ENSG00000172840,0.718972702295582,0.505705944812698,0.602150392643939,0.001632537045749,missense|LC,16066884219,16,66884219,
ZNF202,ENSG00000166261,0.719040738304003,0.494875096861873,0.828412019128633,0.00167700854501829,missense|LC,11123725887,11,123725887,
TULP3,ENSG00000078246,0.719073625066341,0.499379257251725,0.633025871919919,0.00150547531195628,missense|LC,12002887847,12,2887847,
CLEC1A,ENSG00000150048,0.719159951754161,0.494829177476056,0.646938446763364,-0.00283616315178319,missense|LC,12010064643,12,10064643,
H2BC11,ENSG00000124635,0.719163375227582,0.972808605230368,0.482400884203168,-0.00020313801192892,missense|LC,6027132228,6,27132228,
SPATA21,ENSG00000187144,0.719224818268348,0.47330434814597,0.897375904149582,0.00243920580962156,missense|LC,1016395017,1,16395017,
NUGGC,ENSG00000189233,0.719274087770683,0.491397836199861,0.987005591240423,-0.00177745773415074,missense|LC,8028023211,8,28023211,
CFAP46,ENSG00000171811,0.719362501769782,0.873426614921609,0.488640791336017,-0.000118985060395924,missense|LC,10132808261,10,132808261,
ADAR,ENSG00000160710,0.719362939645448,0.510221698095005,0.937103186581711,0.00150811651274279,missense|LC,1154584753,1,154584753,
TREH,ENSG00000118094,0.719366785635704,0.625682641970961,0.524621232462202,-0.000795282221847293,missense|LC,11118655577,11,118655577,
TXLNB,ENSG00000164440,0.719390984944579,0.656665157433135,0.509343838936872,-0.00067681789216032,missense|LC,6139242444,6,139242444,
PRMT2,ENSG00000160310,0.719405188028659,0.623968703922592,0.555757344616605,-0.00143921254978733,missense|LC,21046636870,21,46636870,
APOBR,ENSG00000184730,0.719433002212573,0.487586053378394,0.965359471548166,0.0011757416595434,missense|LC,16028491362,16,28491362,
CA1,ENSG00000133742,0.719457057727272,0.564612605531368,0.995228663368778,0.00143158122272645,missense|LC,8085328546,8,85328546,
C11orf71,ENSG00000180425,0.719581585754381,0.494872562003004,0.589817878767464,-0.00437818463007388,missense|LC,11114391543,11,114391543,
RABEP1,ENSG00000029725,0.719584076353254,0.482194856187537,0.491148644544698,-0.00230731043723265,missense|LC,17005282411,17,5282411,
TUBGCP4,ENSG00000137822,0.719682084211273,0.725752395200126,0.507171490765206,0.000970829819321832,missense|LC,15043366095,15,43366095,
WDR86,ENSG00000187260,0.719759822027682,0.505396818754272,0.553043502072227,-0.00100514190751864,missense|LC,7151376553,7,151376553,
KATNA1,ENSG00000186625,0.719873961159407,0.504724662561838,0.623701089454905,0.00203378976088855,missense|LC,6149590729,6,149590729,
C6orf58,ENSG00000184530,0.719905871145828,0.632640213913832,0.49365931484133,0.00196924663523367,missense|LC,6127577126,6,127577126,
GJB7,ENSG00000164411,0.719910535199926,0.56596666981063,0.505023032488842,-0.00197432103478427,missense|LC,6087284192,6,87284192,
KLF5,ENSG00000102554,0.719986191909539,0.636815077128034,0.494376705883958,-0.00161189077838462,missense|LC,13073059215,13,73059215,
C11orf68,ENSG00000175573,0.72002188053665,0.996529312407494,0.509322780710016,-0.0000220290180441146,missense|LC,11065917369,11,65917369,
HUNK,ENSG00000142149,0.720099831277538,0.509037731468989,0.911415699974444,-0.00157079376941141,missense|LC,21031873559,21,31873559,
SERPINA11,ENSG00000186910,0.720110903232293,0.520305570035961,0.753824401451424,0.00170947979943819,missense|LC,14094442556,14,94442556,
ZNF460,ENSG00000197714,0.72012819126909,0.851760202134543,0.517103200387557,0.000526199286127549,missense|LC,19057280680,19,57280680,
VEPH1,ENSG00000197415,0.720173868479378,0.669730260795645,0.502389105895942,0.00065291100920055,missense|LC,3157261014,3,157261014,
OTUD4,ENSG00000164164,0.720191376359971,0.509307735979717,0.814124106121161,-0.00117661558667275,missense|LC,4145137364,4,145137364,
GTF2F2,ENSG00000188342,0.720207193635208,0.503736996892633,0.679665082105286,-0.00384691829539527,missense|LC,13045120608,13,45120608,
ASGR1,ENSG00000141505,0.720253129671924,0.525205864929384,0.481903667163956,0.00219248569850695,missense|LC,17007173541,17,7173541,
AC092718.8,ENSG00000284512,0.720376031605279,0.560394903763647,0.747819701354827,-0.00172873296315042,missense|LC,16081017317,16,81017317,
TET2,ENSG00000168769,0.720379011687325,0.507910978346349,0.524664091059363,-0.000860236253954058,missense|LC,4105233891,4,105233891,
FRRS1L,ENSG00000260230,0.720404581207416,0.522228793836186,0.75029249825313,-0.00244061869543258,missense|LC,9109137421,9,109137421,
OXSM,ENSG00000151093,0.720412728785286,0.683275211611696,0.515955021738232,-0.000969052126725831,missense|LC,3025789774,3,25789774,
